8/6/2004 0:00:00,"сытгягс"
8/6/2004 0:00:00,"сытгяиа"
8/6/2004 0:00:00,"сытгяиос"
8/8/2004 0:00:00,"тяиамтажуккос"
8/8/2004 0:00:00,"тяиамтажуккиа"
8/9/2004 0:00:00,"латхаиос"
8/9/2004 0:00:00,"латхаиа"
8/10/2004 0:00:00,"кауяемтгс"
8/10/2004 0:00:00,"кауяемтиа"
8/15/2004 0:00:00,"лаяиа"
8/15/2004 0:00:00,"лаяиос"
8/15/2004 0:00:00,"памос"
8/15/2004 0:00:00,"памациытгс"
8/15/2004 0:00:00,"памациыта"
8/15/2004 0:00:00,"деспоима"
8/15/2004 0:00:00,"памыяаиа"
8/16/2004 0:00:00,"диолгдгс"
8/16/2004 0:00:00,"акйибиадгс"
8/16/2004 0:00:00,"цеяасилос"
8/16/2004 0:00:00,"цеяасглиа"
8/16/2004 0:00:00,"саяамтгс"
8/16/2004 0:00:00,"сталатгс"
8/16/2004 0:00:00,"сталатиа"
8/18/2004 0:00:00,"аилгкиа"
8/18/2004 0:00:00,"жкыяа"
8/18/2004 0:00:00,"аилгкиос"
8/26/2004 0:00:00,"матакиа"
8/26/2004 0:00:00,"амдяиамос"
8/26/2004 0:00:00,"амдяиамг"
8/27/2004 0:00:00,"жамоуяиос"
8/27/2004 0:00:00,"жамоуяиа"
8/30/2004 0:00:00,"акенамдяос"
8/30/2004 0:00:00,"акенамдяа"
8/30/2004 0:00:00,"акенгс"
9/1/2004 0:00:00,"лаяцаяита"
9/1/2004 0:00:00,"йояакиа"
9/1/2004 0:00:00,"ахгма"
9/1/2004 0:00:00,"амтицомг"
9/1/2004 0:00:00,"аспасиа"
9/1/2004 0:00:00,"хеамы"
9/1/2004 0:00:00,"йкеиы"
9/1/2004 0:00:00,"йкеопатяа"
9/1/2004 0:00:00,"ажяодитг"
9/3/2004 0:00:00,"амхилос"
9/3/2004 0:00:00,"покудыяос"
9/4/2004 0:00:00,"еялиомг"
9/4/2004 0:00:00,"еялгма"
9/4/2004 0:00:00,"еялима"
9/5/2004 0:00:00,"фаваяиас"
9/5/2004 0:00:00,"фаваяоука"
9/5/2004 0:00:00,"фаваягс"
9/9/2004 0:00:00,"иыайеил"
9/11/2004 0:00:00,"еуамхиа"
9/13/2004 0:00:00,"аяистеидгс"
9/13/2004 0:00:00,"аягс"
9/13/2004 0:00:00,"аяистос"
9/14/2004 0:00:00,"стауяос"
9/14/2004 0:00:00,"стауяоука"
9/15/2004 0:00:00,"мийгтас"
9/17/2004 0:00:00,"ацапг"
9/17/2004 0:00:00,"екпида"
9/17/2004 0:00:00,"сожиа"
9/17/2004 0:00:00,"пистг"
9/17/2004 0:00:00,"ацапиос"
9/18/2004 0:00:00,"аяиадмг"
9/20/2004 0:00:00,"еустяатиос"
9/20/2004 0:00:00,"стяатоука"
9/20/2004 0:00:00,"еустяатиа"
9/23/2004 0:00:00,"покунемг"
9/24/2004 0:00:00,"хейка"
9/25/2004 0:00:00,"еужяосумг"
9/25/2004 0:00:00,"жяосы"
9/25/2004 0:00:00,"жяоссы"
9/27/2004 0:00:00,"фгмым"
9/29/2004 0:00:00,"йуяиайос"
10/2/2004 0:00:00,"йупяиамос"
10/2/2004 0:00:00,"йупяиамг"
10/3/2004 0:00:00,"диомусиос"
10/3/2004 0:00:00,"диомусиа"
10/4/2004 0:00:00,"иеяохеос"
10/5/2004 0:00:00,"ваяитимг"
10/7/2004 0:00:00,"стеяциос"
10/7/2004 0:00:00,"покувяомгс"
10/7/2004 0:00:00,"вяомгс"
10/8/2004 0:00:00,"пекациа"
10/8/2004 0:00:00,"пекка"
10/10/2004 0:00:00,"еукалпиос"
10/10/2004 0:00:00,"еукалпиа"
10/15/2004 0:00:00,"коуйиамос"
10/15/2004 0:00:00,"коуйиамг"
10/18/2004 0:00:00,"коуйас"
10/20/2004 0:00:00,"цеяасилос"
10/20/2004 0:00:00,"аятелиос"
10/20/2004 0:00:00,"аятелгс"
10/21/2004 0:00:00,"сыйяатгс"
10/23/2004 0:00:00,"иайыбос"
10/26/2004 0:00:00,"дглгтягс"
10/26/2004 0:00:00,"дглгтяиос"
10/26/2004 0:00:00,"дглгтяиа"
10/26/2004 0:00:00,"дглгтяа"
10/27/2004 0:00:00,"местыяас"
10/27/2004 0:00:00,"местыяиа"
10/30/2004 0:00:00,"фгмобиа"
11/1/2004 0:00:00,"йослас"
11/1/2004 0:00:00,"далиамос"
11/1/2004 0:00:00,"аяцуягс"
11/1/2004 0:00:00,"аяцуяы"
11/1/2004 0:00:00,"амаяцуяос"
11/5/2004 0:00:00,"кимос"
11/8/2004 0:00:00,"ливагк"
11/8/2004 0:00:00,"ливакгс"
11/8/2004 0:00:00,"цабяигк"
11/8/2004 0:00:00,"цабяиека"
11/8/2004 0:00:00,"таниаявгс"
11/8/2004 0:00:00,"аццекос"
11/8/2004 0:00:00,"аццекийг"
11/8/2004 0:00:00,"сталатгс"
11/8/2004 0:00:00,"сталатоука"
11/8/2004 0:00:00,"сеяажеил"
11/9/2004 0:00:00,"мейтаяиос"
11/9/2004 0:00:00,"мейтаяиа"
11/10/2004 0:00:00,"ояестгс"
11/11/2004 0:00:00,"лгмас"
11/11/2004 0:00:00,"бийтыя"
11/11/2004 0:00:00,"бийтыяас"
11/11/2004 0:00:00,"бийтыяиа"
11/13/2004 0:00:00,"вяусостолос"
11/13/2004 0:00:00,"вяусостолиа"
11/14/2004 0:00:00,"жикиппос"
11/14/2004 0:00:00,"жикиппиа"
11/16/2004 0:00:00,"латхаиос"
11/16/2004 0:00:00,"латхаиа"
11/16/2004 0:00:00,"ижицемеиа"
11/18/2004 0:00:00,"пкатымас"
11/21/2004 0:00:00,"лаяиа"
11/21/2004 0:00:00,"памациытгс"
11/21/2004 0:00:00,"памациыта"
11/21/2004 0:00:00,"деспоима"
11/25/2004 0:00:00,"аийатеяимг"
11/25/2004 0:00:00,"йатеяима"
11/25/2004 0:00:00,"леяйоуяиос"
11/26/2004 0:00:00,"стекка"
11/26/2004 0:00:00,"стукиамг"
11/26/2004 0:00:00,"стекиос"
11/26/2004 0:00:00,"стукиаммос"
11/30/2004 0:00:00,"амяеас"
11/30/2004 0:00:00,"амяиаммг"
11/4/2004 0:00:00,"баябаяа"
12/5/2004 0:00:00,"саббас"
12/5/2004 0:00:00,"саббоука"
12/5/2004 0:00:00,"диоцемгс"
12/6/2004 0:00:00,"мийос"
12/6/2004 0:00:00,"мийокаос"
12/6/2004 0:00:00,"мийокетта"
12/6/2004 0:00:00,"мийг"
12/9/2004 0:00:00,"амма"
12/12/2004 0:00:00,"спуяидым"
12/12/2004 0:00:00,"спуяос"
12/12/2004 0:00:00,"спуяидоука"
12/13/2004 0:00:00,"еустяатиос"
12/13/2004 0:00:00,"стяатос"
12/13/2004 0:00:00,"еустяатиа"
12/13/2004 0:00:00,"аунемтиос"
12/13/2004 0:00:00,"коуйиа"
12/15/2004 0:00:00,"екеухеяиос"
12/15/2004 0:00:00,"екеухеяиа"
12/15/2004 0:00:00,"кеутеягс"
12/15/2004 0:00:00,"яитса"
12/15/2004 0:00:00,"амхг"
12/17/2004 0:00:00,"дамигк"
12/17/2004 0:00:00,"ацка'и'а"
12/20/2004 0:00:00,"ицматиос"
12/21/2004 0:00:00,"хелистойкгс"
12/22/2004 0:00:00,"амастасиа"
12/22/2004 0:00:00,"тасиа"
12/22/2004 0:00:00,"тасоука"
12/24/2004 0:00:00,"еуцемеиа"
12/24/2004 0:00:00,"еуцемеиос"
12/24/2004 0:00:00,"жикиппос"
12/25/2004 0:00:00,"вягстос"
12/25/2004 0:00:00,"вяистима"
12/25/2004 0:00:00,"вяусоука"
12/25/2004 0:00:00,"вяуса"
12/25/2004 0:00:00,"елламоугк"
12/25/2004 0:00:00,"ламыкгс"
12/25/2004 0:00:00,"елламоуека"
12/25/2004 0:00:00,"ламыкиа"
12/27/2004 0:00:00,"стежамос"
12/27/2004 0:00:00,"стежамиа"
12/31/2004 0:00:00,"окулпиа"
